Symbol,MarketCapitalization,latest_close,RevenueTTM,GrossProfitTTM,value_score,growth_momentum,mom_50,mom_200,profitability,log_shares_out,ForwardPE,EVToRevenue,EVToEBITDA,BookValue,Beta,return_6m
,0.04381668273691453,0.14198715897698427,0.03353658688015174,0.03294437629558825,0.7555233175821101,0.00042379449429938686,0.4762070379297023,0.43143017849501875,0.8826819999432801,0.4688579973374345,0.07858238830885181,0.4174793880876524,0.22085829525727738,0.27335445915989315,0.6191616766467065,-5.5947
,0.003152143540966782,0.0075097054243723465,0.01972414519760007,0.006896244326438088,0.8669193257560197,0.00035412399864121917,1.0000000000000002,0.9408741449402218,0.8663254020022121,0.5025790483049588,0.04749528945487622,0.056922927256365996,0.11229646266142614,0.03773517876428125,0.4491017964071856,51.6176
,0.0024729190598888513,0.0073350611121776425,0.004441637124089205,0.005028499462112736,0.8413378979244859,0.0005396371527606005,0.3743516337091506,0.326845031166756,0.8673038200845127,0.4714245354552269,0.11731631372980214,0.4418002286159011,0.1401130176326051,0.04212612971068039,0.42994011976047897,-6.0361
,0.029068954654057417,0.009100168511763828,0.027757683700084315,0.038636334389422364,0.7679865477042482,0.0006039483795219861,0.21666688333584205,0.19767765460764564,0.8797396557102748,0.7324027517060545,0.08772859263405686,0.3627574968990929,0.30894405266601066,0.03027482521457398,0.2874251497005988,-27.5662
,0.03249361468445125,0.007235073910539451,0.06699059350493296,0.09664102566742573,0.89750964087841,0.006206033382473707,0.6673158173089644,0.6698800657037882,0.9027395706304415,0.7694218300416262,0.029802631907758288,0.19634214558455146,0.10624378634825292,0.025507304041380095,0.1429141716566866,25.3922
,0.4098439815229672,0.04248789488278834,0.08888540554957063,0.13660683884019365,0.37255615234398903,0.001305188102093248,0.4097266055025337,0.47451863873161326,0.9110277643855818,0.8680671304496663,0.14230594303364102,1.0000000000000002,0.5608384115716867,0.06113937361450577,0.5125748502994012,6.1468
,0.004973550271891517,0.02229447963993942,0.009768445181591595,0.005729823074932247,0.8858232279989571,0.0009135492211745538,0.21019237350569364,0.19135028125878006,0.903150789824452,0.4357021055952399,0.07363444170669173,0.1913563732762605,0.1356057054844974,0.03659125788665947,0.41596806387225543,-33.3461
,0.005110350183293741,0.022602440220985044,0.02239840524633873,0.0033607474149858537,0.8766012431604115,0.0004002961614442652,0.5327629880642022,0.7571249732759435,0.8894954765888659,0.43708167284691757,0.12701228989969163,0.07680521438820928,0.28679383296673855,0.0301327232421986,0.3828343313373253,45.1749
,0.021291567823351044,0.039060333610631166,0.00702315430987621,0.01188368731461607,0.3829296664957484,0.0005891073271924356,0.4369118752538017,0.36302786309071466,0.8940897875840164,0.5345141443298689,0.16864501231988727,0.9422015224846173,0.551437446234205,0.03263371795600523,0.42634730538922144,-14.4107
,0.001916673540662211,0.003068940508948188,0.013922920276910687,0.008042406536459292,0.9555949692486561,0.00040812893906263907,0.5985739254502596,0.3840482609184951,0.8750035449930518,0.5451366701488431,0.040148338439547585,0.08762798842327993,0.10199403489432281,0.02849855055988177,0.010778443113772457,-9.2894
,0.03465886121074178,0.026783238412149912,0.04548364873552411,0.09047727890079303,0.7540655068672502,0.0007663754522398446,0.32702195886180285,0.395482698558953,0.8636950171577664,0.631558504107322,0.029502756356112214,0.19828781282681138,0.17385346856986847,0.14205934178366397,0.4738522954091816,-3.7414
,0.0011959976536569093,0.004660736759028178,0.03858467523981117,0.009076366959189558,0.9788747321254017,0.00023993034599439998,0.44775486580550083,0.2333232269980926,0.8641133263378804,0.4583905650570157,0.05834078857274231,0.04944426879392953,0.13650716791411893,0.049181492639117835,0.5648702594810379,-28.2722
,0.011263579984048422,0.0033729016019282865,0.036893425638383784,0.04054845488023256,0.9312924748602018,0.0006369284958098762,0.5988414156564172,0.5636989528207923,0.8858015938288761,0.7112016159888748,0.042497363594108446,0.15414548726804003,0.10122135281179008,0.02571335190132439,0.9999999999999999,6.754
,0.09609413501881287,0.10235089908491714,0.09405042249464447,0.053519794627935505,0.747028971809901,0.0004889302239679697,0.8590892205878458,1.0,0.9019313122146281,0.5977673382914739,0.15235177401378427,0.34998905562176236,0.3269733012584415,0.05153328028193032,0.6455089820359281,89.8526
,0.0072380121465227655,0.03581408246411126,0.006327752354051408,0.006249897646743321,0.7819621873710678,0.0007469996339207091,0.5895027508745587,0.5583483652715187,0.8974220810527211,0.4229259021434768,0.10527131240535179,0.35667728676703075,0.17861834141215374,0.053934803615074176,0.16367265469061873,11.0972
,0.010846916555163007,0.01810968196070903,0.05632571536790802,0.020505879866254028,0.891693635268499,0.00046089712512326314,0.29809728800963353,0.3767777656471215,0.8701823544425853,0.5449246605178668,0.07668317648176007,0.06944816012841405,0.2898845612968695,0.040726425282782926,0.5497005988023952,-10.4574
,0.004001481432713986,0.016049945606962306,0.031036535188140365,0.013033346290701745,0.95151117995277,0.0005239715975238528,0.39716121190004006,0.2446148394696045,0.8952454553189075,0.4484253906926774,0.04044821399119365,0.05309239487316683,0.13946911589716113,0.03330870232478827,0.4447105788423153,-22.533
,0.006964240948946753,0.004806051492075682,0.012466335664789541,0.010925850934067114,0.8670204190899389,0.0007000029682104658,0.6525813550857611,0.5427484097103041,0.8733941181475284,0.6366318967124649,0.09132709925380966,0.3244521730671013,0.14887008123464293,0.031070596259876085,0.26187624750498995,11.5425
,0.003657133899670946,0.011757161749962672,0.009148559603846935,0.0063994815283901565,0.9262957101483811,0.0007206155408903971,0.6969420696178472,0.5202554763960696,0.8933453390431355,0.4695146709676694,0.040748089542839726,0.141620254395992,0.03850532377954863,0.04091115784687092,0.30019960079840313,10.1979
,0.044848284883188864,0.011631844457242807,0.03312500266831233,0.06417382472950205,0.7736866542386152,0.0007123705118184246,0.40122328412840713,0.4298788769235282,0.8967627123450839,0.7535084270545587,0.0603899381756571,0.5050344139893477,0.17385346856986847,0.03601574489853919,0.38802395209580837,-2.4867
,0.0078106103848293385,0.031012030460101106,0.07617098729565228,0.08358365159848098,0.9861040332695903,0.0004625461309376577,0.7420198405060154,0.2850949134838736,0.887134511216358,0.44518730555007546,0.0075118825687339776,0.1351752316560061,0.04777750876994162,0.10914141988290799,0.44311377245508976,-10.7207
,0.097335498554934,0.02363297497920266,0.25930022159339805,0.21546725032835676,0.8944192625478562,0.00033928294631166867,0.7178559942457132,0.6264577041070727,0.8690763166104195,0.7661390808516757,0.09932378063103811,0.12538609334338602,0.09542623719279446,0.0865258909793668,0.2934131736526946,17.3683
,0.012349966972475732,0.003976824299822956,0.01638907010159454,0.01277977802201548,0.8072061441228569,0.0004988242588543367,0.43868783369102426,0.29291819305061195,0.9090496582626698,0.7172451180231454,0.1338094690703358,0.25586740277744,0.24906119126972268,0.0206047859944296,0.42275449101796403,-17.5749
,0.0336083327966052,0.04245856530364113,0.0837162044117269,0.049984170056769806,0.9292012821532414,0.0006105444027795642,0.5830277101163843,0.5556279998323286,0.8809945832506169,0.5768193422408594,0.03964854585347081,0.14411314055013746,0.17385346856986847,0.1530580344455181,0.21996007984031932,18.5041
,0.0060597962220751474,0.012662379215460422,0.008405199181109248,0.007283941325808456,0.8212494771400423,0.0003916388809186941,0.7200191234322035,0.5413936307458806,0.883121579081705,0.5181987518302924,0.11366782785144164,0.24729430649123238,0.22652463052918417,0.030978229977832093,0.2119760479041916,9.6994
,0.02029400166470526,0.03799113713444679,0.3832898869302476,0.0704430322955125,0.9770000014739719,0.00045883586785527,0.5919724731822966,0.43050322530078855,0.8715436317744817,0.5307060028820472,0.028053357856489554,0.01746236349928254,0.17385346856986847,0.12828966066048997,0.13812375249500997,-1.8258
,0.00633493735338411,0.020837332821398862,0.01737323995677236,0.008278299485253002,0.9374009019810134,0.0008298621760940328,0.4976167914009584,0.4797836691513546,0.8847239159411248,0.46909782989854576,0.0759334876026449,0.11346888148454413,0.17385346856986847,0.0918120843517308,0.2830339321357285,7.7519
,0.020263649968555484,0.02492614278705659,0.014811555481963617,0.014562421036049548,0.6958063391261549,0.00054582092456458,0.5284179894709844,0.3877676471835795,0.9109639545106492,0.5794134695541866,0.15979868354632826,0.44727241773475707,0.31667087349133816,0.02697805945546524,0.4059880239520957,-10.6719
,0.08037908150563405,0.009382799001727778,0.08214242054616956,0.10566878202789681,0.803519882567443,0.0006307447240058968,0.4843921009569798,0.5212874356021344,0.8915232126145033,0.8467860624546375,0.07223502246567673,0.3214120680010702,0.21158611026688434,0.027638833627010743,0.3704590818363273,16.0876
,0.05236208241307332,0.013916885305347583,0.10538918168936971,0.20963652612598638,0.908919384169689,0.0004328640262785566,0.43850073451992566,0.571960429684919,0.875095714812399,0.7515584954162866,0.03375099333776483,0.4089670939027654,0.17385346856986847,0.09722616949923266,0.48063872255489015,18.3264
,0.007017353822637396,0.007816332842729463,0.010408421581572408,0.020708470281100393,0.8782957285250963,0.0006542430568610184,0.6080724800085915,0.6975153609575517,0.8791795468080883,0.5876814803102539,0.04399674135233878,0.29703042537150093,0.17385346856986847,0.059128630705394196,0.45269461077844303,34.8384
,0.0036650767477791595,0.01592729463961946,0.009179253915596614,0.007789862320691908,0.8382945409631062,0.00039205113237229274,0.7752178856320415,0.4962457364324042,0.9423725929497178,0.439791871048999,0.08437998230734245,0.1582192280565217,0.15093056678806357,0.01832831239697607,0.2674650698602794,3.0859
,0.02857169212666733,0.03954160534118299,0.008848034387897802,0.01760467411720762,0.49950832166437525,0.0006406387588922638,0.6396862375690273,0.5353031567326059,0.8956283145685034,0.566987726338896,0.10851996421485086,0.9999635187392077,0.20875294263093094,0.07581850736088216,0.13692614770459083,10.6418
,0.005834545639753586,0.009368134212154178,0.011664097971332015,0.009349530993892675,0.8876954855051689,0.0005400494042141992,0.6324357034851062,0.5023863292019171,0.875265874478886,0.5483369961086966,0.0795819734810054,0.29429433081207296,0.1326437575014552,0.03974592167339283,0.21716566866267462,6.1411
,0.08964208855561348,0.009626767773724964,0.06663761171020362,0.08149946801560949,0.7505582793343517,0.0004868689666999765,0.6517462249853008,0.5516023118999673,0.9129562406057684,0.8567075305566634,0.10222257763028342,0.4612569010385,0.22420658428158594,0.02437759336099585,0.17045908183632733,12.5286
,0.008124523461545652,0.008009641432563299,0.02920031774751523,0.019259810054390782,0.93978064203485,0.0005734417719556879,0.20823251455847291,0.31916989944301566,0.8819659113468138,0.6004841896780027,0.038948836232963316,0.08391906024272201,0.0692838267337698,0.04133746376399705,0.4071856287425149,-4.9286
,0.02036839321771877,0.012025127450353022,0.028187402669383837,0.03350774416153088,0.3818680027008204,0.0004905792297823641,0.7552393051995285,0.5756682588897513,0.9108930546496129,0.6612369495881281,0.10527131240535179,0.24674708757934685,0.24622802363376925,0.019110583754902516,0.14131736526946104,13.6358
,0.030189724105194913,0.0033462383481581023,0.17234602819372988,0.24582528245731497,0.9793072771599287,0.00025064888378796416,0.6833988654605363,0.4911333844250483,0.8865035024531353,0.8355468045365513,0.022655597926860352,0.09407301116326583,0.027134019131608355,0.038168589780026144,0.34171656686626745,-5.6203
,0.0025968698550720625,0.01095859729954566,0.004307229523329337,0.00857247186845457,0.8828510945564907,0.0004934649899575545,0.5120513602363748,0.658010607871788,0.8799878052239017,0.4464242235999214,0.06168939889945672,0.3043874796312961,0.17385346856986847,0.05967572329903939,0.4367265469061875,33.1182
,0.03621933122426536,0.013992875578592608,0.08385153981781922,0.0761682901480828,0.9118766577595525,0.0002753839710038817,0.7201946330765687,0.6230832760492957,0.8791157369331556,0.71010738037338,0.06708715882908595,0.1520782158231389,0.04777750876994162,0.05645711362473711,0.14131736526946104,16.8887
,0.010499680665333366,0.014298169834261215,0.022901006463691878,0.02410532874372982,0.9014722016590808,0.0005573639652653415,0.690664924344907,0.5537817213255627,0.8737415274666062,0.5674501384489721,0.07468400613745296,0.24176131527105588,0.11461450890902437,0.06663161484681408,0.18003992015968062,12.851
,0.006493827047065306,0.01904156267997696,0.012841643385728803,0.013086075302785044,0.8821078663527324,0.00035989551899159996,0.4941432589109813,0.398068971295351,0.881256912736451,0.48186670263711684,0.039498608077647775,0.23020891602013774,0.1608466535139005,0.05065935315182175,0.20079840319361275,-11.2525
,0.027384280774841684,0.03758985516520552,0.03440858437304036,0.013387463235008537,0.8133771357111799,0.00037143855969236144,0.33043842794769995,0.3257283919557411,0.8810300331811349,0.5678872080795483,0.10817010940459709,0.2624948318213878,0.201927584235225,0.05171090774739954,0.47864271457085816,-10.4894
,0.013068857528203963,0.009140163392419104,0.02402832482249828,0.022345844866844967,0.8304044709447678,0.0005680825030589058,0.6315848271552862,0.515984492143222,0.8671974702929582,0.6400943835521249,0.08502971266924228,0.16381302137801887,0.17423980961113483,0.0445844938327744,0.3193612774451097,4.5569
,0.11990183016549857,0.13491739723981996,0.39095090670857385,0.09970485324015936,0.8160192377461555,0.0005433474158429882,0.6705459140400323,0.503602146123127,0.8860639233147103,0.5915928775547739,0.2311690648380922,0.09036408298270791,0.3864698216134631,0.0675623827658728,0.4275449101796407,4.7776
,0.010050751411832537,0.011186568119280732,0.0056996351199738796,0.008275524274090723,0.669548050411447,0.0003450544666620494,0.5635956835738569,0.3800933874511643,0.7201440685176257,0.5893653665939669,0.13770785124173468,0.9756426782109593,0.2894982202556032,0.016392173023361562,0.41796407185628737,-11.122
,0.019801415220367886,0.0045860796484716625,0.01941162129614879,0.017336588718931473,0.8005150725710819,0.0004567746105872769,0.6628436893937819,0.6115865324391161,0.8917926320864411,0.7588133923620186,0.09037749334026379,0.4028868837707032,0.16445250323238667,0.024086284317626327,0.5401197604790419,12.5275
,0.021674493041579007,0.07926185448262622,0.04672676975658211,0.02357803862289682,0.8700821086366572,0.0006373407472634748,0.6591263471140218,0.8326775368066437,0.8849153455659227,0.45536172314245715,0.0959751703043237,0.15238222632974202,0.17964858418886406,0.08259677144318764,0.4718562874251496,50.4707
,0.026146285391645565,0.00960010451995478,0.5575972969919378,0.1469528232779584,0.867966254870171,0.0008125476150428906,0.506331895310137,0.5146410268801236,0.8601287541476419,0.7145055038670878,0.03475057850991838,0.019894447552107404,0.19175393681521047,0.0611109532200307,0.22514970059880238,14.4023
,0.012574030172451445,0.02150524732834197,0.04652348830584393,0.020039644390991165,0.9399234662123634,0.00033145016869329475,0.6569474463935872,0.5638775959857822,0.8786194379059017,0.5421080005052252,0.056891390073119656,0.08811440523384491,0.12839400604752507,0.07775109418518729,0.6039920159680637,1.3042
,0.03956612058089499,0.02747781617286321,0.034027695868146614,0.03981302392222864,0.7453990061311642,0.000532628878049424,0.3954677230481676,0.4514631945652653,0.8744434360908653,0.6459134455096571,0.10592104276725159,0.40045479971787834,0.2749460410345697,0.0718680725288467,0.4075848303393213,0.7823
,0.0061234403948103675,0.02733383460250421,0.017297201775392474,0.007030842067808616,0.8945812803773339,0.0005408739071213965,0.6224270539339689,0.4945418504750694,0.9062278437934261,0.4340811912454148,0.07273481505175353,0.14192426490259508,0.17114908128100384,0.031880577502415734,0.2702594810379241,2.0014
,0.002226739200534897,0.018994901985879137,0.018785274565780823,0.011721207026698124,0.9291665415205732,0.0005297431178742336,0.9233375705354037,0.5757112150317842,0.9114531635517994,0.3706156748032641,0.03744945847473299,0.09291777123817402,0.07868479207125158,0.012313135906326378,0.4287425149700598,10.0236
,0.04306903501551979,0.07951648855613148,0.06341051920293346,0.033643729508482545,0.8326235695812221,0.0004575991134944741,0.8064028908557306,0.6480842751165843,0.8814554323473526,0.5340298489700113,0.15979868354632826,0.29107181944208,0.21158611026688434,0.08726482123571874,0.4259481037924151,23.347
,0.011569554470414821,0.008336266291248054,0.08815572083791341,0.035472593664424366,0.9756392356459798,0.0006579533199434062,0.4865081500051467,0.6003717240552924,0.8848728056493009,0.6366789097595553,0.02725368971876671,0.05284918646788434,0.05524676890109152,0.041870346160404706,0.5592814371257485,14.5418
